amount,account_age,transaction_count,fraud
3699.114894453255,671,30,0
9329.919377071024,989,45,0
8276.78813553348,128,4,0
6975.121725277271,702,69,0
7146.123090992625,909,23,0
4622.54427669306,543,16,0
9210.735265754793,898,22,0
6949.008318260321,359,72,0
7292.520805941606,527,48,0
8618.29212883558,313,62,0
2747.975177528488,75,97,0
8072.638329628363,546,60,0
1960.4536235353555,871,80,0
3459.9661029264294,196,5,0
3362.7484381557288,843,80,0
9785.469429207515,29,7,1
8566.80686524179,706,51,0
7014.686917286695,16,65,1
7273.297048537747,423,9,0
5625.107216081685,589,82,0
9471.435764414106,805,45,0
4967.624941294792,593,47,0
3811.3719216002464,405,67,0
1638.7230159465942,940,24,0
7864.194466087969,636,92,0
7347.094881435159,531,10,0
3849.7068348561074,967,73,0
261.6822054527013,614,77,0
8391.583303902928,904,48,0
124.06565470619559,77,35,0
7039.960798494219,229,54,0
9702.868526163309,962,87,0
4382.236668200552,297,81,0
2357.384315909568,510,71,0
7051.661390333384,715,16,0
8173.110138735696,984,53,0
5468.838857617695,966,40,0
9670.6823998089,573,20,0
526.1705293630314,538,88,0
5052.908027062236,583,69,0
7187.354933752275,615,45,0
8627.778306780297,979,6,0
1800.7635629588226,326,92,0
8002.034782819177,363,69,0
5531.543686428267,669,49,0
3971.5712830797324,875,39,0
1325.8331355051446,359,2,0
8654.304631500036,706,39,0
1581.1593497153563,787,21,0
3104.780713498901,324,40,0
2907.5548643047446,698,82,0
8715.426201566634,326,54,0
6730.302912146891,625,12,0
7968.847157941809,825,81,0
2512.174308937065,165,37,0
6252.492255073919,573,38,0
5721.742371606049,604,15,0
8329.975464114828,798,7,0
9061.809734207793,455,78,0
131.4461470590942,969,50,0
6743.458991397339,153,65,0
527.8396332060929,737,67,0
5493.098064122785,127,44,0
2883.450963146345,193,31,0
3074.6982292261905,627,43,0
3536.055449489042,774,77,0
6216.711566005605,530,48,0
3347.1591570310043,10,82,0
7329.663515396901,92,81,1
4051.228581882958,139,81,0
692.8484710964866,481,61,0
7839.760826416231,449,75,0
2864.725662681133,333,84,0
4333.341127196633,869,10,0
6857.584393386796,340,29,0
3331.237009915633,961,48,0
575.290704905689,52,98,0
3745.471259658008,707,81,0
9445.041341116092,466,62,0
6420.926629012596,718,13,0
6718.0766951853975,799,44,0
6326.498714840022,475,47,0
1997.9314682047736,401,64,0
4189.155302381779,439,91,0
7511.888585649549,878,53,0
1022.7152465560599,605,90,0
2785.7492331362255,932,92,0
2770.4278935738776,997,77,0
4325.869086669115,922,76,0
9803.88372201243,821,44,0
684.3504413713812,657,28,0
5191.822933862144,598,2,0
1801.8531733019825,509,57,0
9707.058688643343,153,57,0
1141.9020122273673,514,34,0
4041.9740135922966,503,87,0
7381.470998497716,854,58,0
7048.498735994179,901,52,0
4233.059082570383,772,29,0
3471.776437847655,676,35,0
3982.147661743177,6,75,0
2650.1198689548064,500,48,0
2061.27605768093,661,33,0
4835.566578613311,717,75,0
2692.652223115397,118,73,0
2881.7420323235287,485,78,0
6570.993074110825,601,9,0
9685.687943681924,666,48,0
6040.335633588157,951,67,0
779.0248759790131,679,93,0
765.0803024021291,468,83,0
9514.717976247204,161,36,0
2979.934995170263,270,96,0
929.7491909639295,56,71,0
5994.455425632312,228,92,0
6240.251295119759,849,44,0
6488.563152985695,149,82,0
2681.3462582968377,46,60,0
160.9557353026056,144,63,0
9650.503540850174,750,5,0
2516.421526454114,784,87,0
6763.502617644949,632,86,0
7069.232400088308,340,90,0
6103.974096624062,413,76,0
3135.944868194346,732,40,0
2718.251575103017,520,19,0
5980.706144200004,344,47,0
8662.295379780799,387,65,0
9467.869951944722,473,67,0
1067.9989859935388,275,91,0
1556.7378398512212,353,18,0
9447.915225242965,66,50,1
7367.986931064578,79,30,1
8831.108310049432,598,66,0
2034.3000150120781,636,5,0
5879.982852382925,202,93,0
7014.384548230561,978,97,0
6804.317735615256,662,42,0
4087.4353917583144,558,84,0
163.7949679961717,113,94,0
5833.431307474589,91,5,0
2538.4843764042917,141,50,0
4508.0399189674745,289,85,0
9576.234340687335,901,58,0
3996.3628232479227,730,79,0
8399.618050577623,589,84,0
1893.5206514350189,411,8,0
6727.880375270038,377,31,0
9770.299474845046,384,12,0
1027.9120777206385,846,21,0
93.1162228496482,152,94,0
4341.492098399817,835,62,0
935.3285756831583,751,91,0
7486.359653265551,627,90,0
9146.341151847104,319,33,0
4345.869517360501,369,26,0
2594.5293051328554,606,90,0
4349.689156876032,995,40,0
7237.24370032151,560,65,0
100.45107418790607,703,59,0
5898.645354952125,462,15,0
6136.783932024917,12,1,0
6380.505586490396,156,11,0
2427.8005790089633,684,55,0
7143.386706547486,477,2,0
923.0009484544463,939,65,0
2000.7106613033402,401,95,0
8775.925766078275,808,44,0
7389.844275758398,177,16,0
147.31808457333906,341,22,0
2491.278841094304,57,18,0
2151.920765101714,855,47,0
2715.355217089356,852,81,0
2483.1221050960653,448,30,0
634.6376944710289,203,10,0
4594.815760802235,697,99,0
7330.00741311379,633,58,0
6071.249929927189,738,62,0
6731.987969294817,202,85,0
820.6802935770291,330,80,0
9515.392194666105,363,6,0
8386.533420091819,892,67,0
8052.85228177167,454,41,0
8231.608212367257,356,43,0
9327.777976246285,216,85,0
5447.09712147584,972,77,0
2010.8173584975827,555,18,0
6171.668242446886,887,58,0
7431.38612174271,23,60,1
7381.794759606713,155,88,0
5219.2757514271325,186,27,0
693.9026061424448,249,68,0
3717.418254916977,749,22,0
9208.45841854894,805,24,0
5848.644608476686,134,40,0
5387.936113124577,321,74,0
2695.846608678113,390,66,0
3690.8047099666232,434,40,0
8954.50743064016,22,6,1
6667.965844793089,873,18,0
7875.996397255805,600,81,0
4548.910776445875,665,87,0
6306.169722367017,125,30,0
2491.3522513446433,79,21,0
7057.553694532028,858,62,0
4281.737323696339,968,10,0
4431.029692999308,51,13,0
6496.730022523047,728,76,0
9363.443408474577,176,9,0
649.423402620123,870,68,0
8249.184941096606,253,39,0
2930.907273017809,966,24,0
4444.755350518714,246,34,0
228.91415446233947,739,61,0
3017.4503175647874,106,41,0
5031.286113875003,193,5,0
571.1990127009158,316,79,0
4916.04633653782,302,50,0
9271.835182295688,548,4,0
1062.8782488969741,954,51,0
7646.762873474288,716,52,0
4102.6138232261665,934,39,0
6555.185408098137,779,8,0
2609.763613872441,268,45,0
1603.3277027881693,170,88,0
1613.021516569552,551,28,0
714.214536975015,455,27,0
1864.6105819634179,651,65,0
6645.551656039793,292,34,0
8818.089212316645,564,81,0
8143.115599055706,799,62,0
6854.491755646096,801,62,0
1113.2143154769158,141,38,0
2898.982588496539,146,26,0
3104.970684471465,425,24,0
2507.0698945122363,314,39,0
5154.906540500134,184,21,0
5360.182610647929,664,94,0
3575.290891959391,713,47,0
3544.3536957769957,128,48,0
8287.270423081753,287,13,0
7895.03555471366,823,3,0
3084.880358490649,253,32,0
9138.74655429386,778,35,0
9528.622019855035,700,19,0
3274.1579948801077,386,14,0
3550.705238442618,230,48,0
5061.285192685369,271,86,0
9411.796917211399,771,81,0
8764.431137091693,811,68,0
1034.653946210062,415,45,0
3933.380125281448,198,19,0
5538.178185600221,323,64,0
5036.293400789885,56,66,0
1946.6920486895579,831,79,0
8589.579543969865,203,66,0
6772.638422138405,783,75,0
8380.704664769517,621,45,0
8589.055150701228,628,87,0
7486.0749781207405,604,74,0
4397.713906484676,138,67,0
6109.3620826040915,422,69,0
1612.050407136234,815,3,0
6739.717720574328,57,38,0
1800.7400248354147,562,77,0
6942.556409196466,71,42,0
2303.685625932147,911,83,0
1184.3374885006974,914,40,0
1661.1920565281448,594,50,0
29.901430838511978,372,35,0
7190.208782356767,617,24,0
7326.686480093207,600,88,0
5154.184165633462,514,17,0
1622.014382543283,872,40,0
844.7078317317905,84,74,0
201.09837470849723,994,66,0
1665.824287882555,43,44,0
8909.646794481636,666,23,0
2422.9530485998007,839,6,0
3549.1705588999844,934,66,0
1062.4013899685185,606,21,0
2231.389434434221,810,35,0
5197.053462094249,133,29,0
6081.449304125569,395,7,0
2461.0696185204483,65,93,0
586.7442706589209,290,53,0
3916.4183625827127,376,37,0
2349.6916755540783,769,23,0
2203.3436930657213,467,97,0
9599.029399107418,898,8,0
6166.841854397983,213,76,0
5573.215647289238,148,48,0
4163.593284197986,573,10,0
4295.153890967141,471,79,0
5413.640988342428,149,24,0
6967.333772290712,88,90,0
7024.439500856476,324,47,0
1725.2221379774412,895,53,0
5006.126393245503,396,39,0
4125.461369390679,790,67,0
8706.564393031149,404,66,0
6317.875022971581,82,6,0
5329.715623495658,641,21,0
1162.7924753673844,286,73,0
6060.32251434088,382,74,0
1180.867017745532,865,36,0
3378.6936899018633,792,3,0
1436.9912284951754,270,88,0
6923.815733773446,292,86,0
2070.4586172231643,453,78,0
3924.6751381483796,715,42,0
8957.791028411599,24,45,1
2051.120670155713,956,44,0
5082.972588948203,863,91,0
4198.52389504856,311,33,0
191.05917004684002,461,60,0
7929.6535545924,208,86,0
699.7686040828513,792,93,0
4747.807659559767,717,83,0
5611.17616644011,664,83,0
6287.980301579725,438,70,0
6889.429976785677,538,83,0
2540.1911113919236,706,77,0
109.68797881790924,336,26,0
7237.2021869255705,422,86,0
5361.20942748231,750,21,0
8362.815855040415,321,2,0
8215.669745377936,497,47,0
8434.828416200953,587,30,0
4856.095653195606,947,27,0
3342.947674410288,163,71,0
7917.666443887786,811,20,0
4518.428189162257,541,50,0
1842.5875420703107,165,95,0
8551.190455419128,849,23,0
8826.77316895575,698,13,0
4668.434463840299,566,81,0
766.2402758247769,295,4,0
3884.382638270143,42,14,0
8037.341218031407,924,20,0
9018.722545176824,285,13,0
2042.6926975509825,939,3,0
679.0663841324625,387,90,0
8774.731026797059,138,90,0
3900.155340398964,187,82,0
5422.192033032957,910,96,0
9680.977462387082,716,78,0
674.9816318630864,431,47,0
6486.696894446434,554,3,0
750.3131715229221,862,1,0
3760.9345953803386,416,90,0
8040.107306482533,800,24,0
4340.387605228788,426,35,0
9971.851715490475,416,14,0
5595.002256616555,26,67,0
3218.4099048331755,371,13,0
2208.912145788484,385,47,0
3511.7001375187565,56,50,0
3731.6074048579126,253,78,0
696.4496404623701,634,85,0
3702.046252273464,106,26,0
4647.742812194857,130,3,0
7230.150144865658,849,51,0
6570.727552368864,670,40,0
7090.568895739251,376,68,0
93.55318194980242,743,36,0
2184.497321809555,967,51,0
6620.226041114566,308,1,0
4845.053788115674,91,33,0
63.081621926776,393,7,0
8046.901477893905,534,52,0
7730.3676371704705,802,11,0
5488.707438305691,110,27,0
673.9686245049585,561,14,0
7667.48534483052,641,86,0
5841.298741436326,585,80,0
7821.780171808012,340,46,0
7519.9524540344455,565,76,0
8031.990698858793,979,10,0
5184.900583382202,356,24,0
1411.8419367532147,892,61,0
6714.86315906309,168,18,0
6208.533112669186,557,86,0
7425.109340118881,452,9,0
1707.1112504468458,905,17,0
1957.8022470038893,105,58,0
8905.19107702109,150,13,0
7502.278206536187,146,50,0
9083.202602116226,716,6,0
7589.566058427567,874,85,0
5975.581506843116,299,51,0
6544.786042908458,167,36,0
8892.387960160699,713,71,0
5792.279477574286,646,25,0
6327.5893300405905,723,11,0
1573.2023928759697,48,44,0
4744.472988959866,638,14,0
7166.807148461408,239,29,0
2716.7175561804906,7,74,0
2030.519263440104,464,50,0
3145.1298141619113,453,5,0
2422.591273648406,784,72,0
2156.9772439935946,897,69,0
4254.259920252189,371,88,0
9079.306753696506,549,57,0
5075.525870919796,487,26,0
1887.324604345077,211,6,0
778.946977114932,165,16,0
6964.599889927873,125,60,0
3834.1596567195143,337,12,0
8220.09115638774,192,75,0
6598.512578721294,730,3,0
7964.452090908271,214,63,0
2726.740933790303,574,64,0
6926.665635385971,328,62,0
2647.979227090251,957,6,0
9391.294109708413,381,19,0
6367.37907251841,673,18,0
3251.8728837516674,578,80,0
2702.423504299804,798,87,0
1917.3565848657186,239,43,0
6949.46317934834,532,73,0
2194.968973849294,700,3,0
5957.079626615616,82,72,0
2653.70391898432,363,38,0
6623.0697584907475,505,68,0
8151.247888119987,202,76,0
7782.472179015085,920,44,0
7610.904795998509,504,95,0
1885.3468328655981,644,89,0
892.9656203753419,37,80,0
6992.498796588982,644,63,0
3689.7886658055695,589,42,0
4329.13880176944,601,64,0
321.17943700597675,973,54,0
2603.1687282577413,402,78,0
346.42727470589557,765,77,0
8793.065868286463,856,71,0
2441.5328653531196,706,76,0
5577.79832403435,176,37,0
399.4034134046928,545,4,0
6671.805439143524,570,2,0
3237.0431840833976,467,99,0
8980.21267770708,201,44,0
8882.300707451019,540,67,0
3259.6532774338602,547,68,0
9010.599347947775,999,76,0
9961.6151582528,637,83,0
8255.90248459824,394,74,0
8450.264764074738,833,62,0
2497.5972737298084,42,1,0
5771.256964588985,597,17,0
681.8865805340049,393,16,0
958.2301888484805,700,9,0
9988.937194212573,623,53,0
3273.1261017648503,783,73,0
7484.357281367976,995,59,0
8068.5838797378965,441,9,0
8581.65247736222,837,12,0
9976.306691047545,617,41,0
2422.54988771611,506,15,0
413.10476032840006,918,66,0
4117.803264765914,320,75,0
1309.50589159118,553,11,0
234.0346327289307,215,8,0
3610.6640031434463,71,55,0
7839.545128241612,568,96,0
5666.145105338458,919,6,0
3134.652112211437,236,53,0
6546.87663487227,281,20,0
2327.8616212850193,987,39,0
153.6706462601294,617,99,0
7645.890330499909,902,72,0
6241.193417791451,887,34,0
7625.40321876459,162,57,0
398.99078670977946,191,19,0
8372.825082028216,9,71,1
6199.066738362671,60,31,0
5638.319553619275,893,82,0
6249.89434066417,817,40,0
8645.688136214958,225,14,0
5873.495700523482,819,81,0
5813.694295082912,700,37,0
9906.884779087,582,44,0
7569.734369014995,805,9,0
4428.5151164568415,287,58,0
7076.896030328948,994,20,0
3898.412412200967,169,92,0
2296.465870210155,62,50,0
5972.550250108717,349,20,0
9282.539160158376,442,36,0
9292.103804954473,14,27,1
3425.633728273848,164,72,0
5281.497887554733,420,32,0
2124.2426267129135,757,1,0
9956.354783893845,847,17,0
9811.367899600678,520,9,0
6498.594207777399,666,84,0
8046.096456177959,548,45,0
7153.850611224163,560,96,0
5935.650608204287,597,66,0
542.946489919088,28,32,0
4553.095782101084,708,45,0
6751.115158652431,446,9,0
6778.54082269801,208,30,0
3737.494958039612,470,84,0
9417.502946713725,716,38,0
1681.896752045442,976,60,0
5008.5908676934505,819,1,0
6911.930925742719,104,5,0
6974.386700859174,742,63,0
6489.903178120468,426,99,0
2760.129252384083,101,36,0
1570.5036211793536,541,65,0
6363.043864998842,639,78,0
5997.028140232983,850,73,0
1801.7665427895174,522,94,0
7054.340064249928,106,24,0
4557.168197419228,679,4,0
6680.928310115498,978,78,0
8375.297126903804,769,89,0
1705.5870014834625,807,68,0
201.25723128839843,277,25,0
7793.23483809391,65,74,1
6100.877277274633,783,99,0
6999.399300524996,900,7,0
8383.168200136539,188,13,0
8030.08123889676,317,68,0
9609.592267818958,916,43,0
5363.991437732661,138,57,0
4890.071370272454,343,36,0
4024.8531269083933,105,14,0
1545.3735180136034,546,82,0
5730.346256491404,380,72,0
2777.355118016528,110,96,0
9213.862047007626,944,27,0
5836.076134728205,545,37,0
5932.473403276021,354,87,0
3555.69736216133,743,71,0
529.3736262572978,317,76,0
327.1202160761563,266,25,0
4239.118090090443,694,67,0
854.8081271914061,852,90,0
6072.40108584599,65,4,0
8810.920326340178,333,79,0
8830.319017022035,513,96,0
6593.863647221002,133,93,0
2120.2059964145806,592,74,0
8631.338345275131,783,85,0
8862.07341877895,753,16,0
1974.5693136800573,540,19,0
7376.886596849065,735,29,0
2872.330293781958,535,51,0
8028.376720405768,496,18,0
9972.40662003699,621,58,0
309.9597932406342,619,44,0
8974.684999251409,657,16,0
6230.079030650594,369,65,0
9734.092365456563,866,2,0
4655.445080089012,909,56,0
8475.405426408024,910,79,0
633.3167452967896,651,28,0
3359.4377102821745,796,65,0
679.4952121345876,810,5,0
9753.677903455915,992,22,0
8171.569333645649,99,13,1
8526.948738247245,317,65,0
9380.272662024603,123,16,0
860.1838263366557,320,86,0
3862.1199492082005,799,64,0
719.6385415495812,593,32,0
2115.823084484786,495,80,0
2301.3641126063467,457,51,0
4696.381038365311,522,79,0
2692.9360528618895,520,58,0
1018.7712871094333,917,46,0
1683.235980050136,717,52,0
1481.2828798853884,315,63,0
9731.03721114386,946,76,0
7595.332144115551,709,60,0
9677.937038042925,710,65,0
4403.007460214007,542,81,0
2790.901131809939,479,55,0
7984.9490401197745,913,57,0
3269.2766412310566,971,92,0
3000.839903316429,20,71,0
2332.7348621562337,560,73,0
1305.4929924601113,969,86,0
2572.065979557492,130,26,0
3559.644287254138,293,12,0
6743.202139375847,897,71,0
635.0227737723212,132,46,0
2112.964327256776,356,47,0
8092.146166513847,54,79,1
1477.75001660187,890,38,0
3433.02501375999,793,21,0
8647.94262936282,387,14,0
1557.7038583229921,265,2,0
836.540987825717,982,72,0
4850.534570849308,215,70,0
3031.1709176725785,460,33,0
5638.449561193703,458,6,0
8040.010855929917,802,90,0
1380.1133966459042,43,37,0
5811.183854697307,586,14,0
5060.03251629474,862,37,0
1449.3470722718637,278,8,0
6243.744870434534,838,77,0
2743.6677744291087,754,13,0
4883.464842254685,130,40,0
831.9005195278482,350,92,0
4601.244731564095,706,58,0
3071.570045747775,544,18,0
8225.58829974169,106,57,0
579.2174827037092,912,83,0
4191.886676434116,716,38,0
4589.7299270730655,1,32,0
7252.8107022281965,757,86,0
5747.132875151208,584,66,0
6675.451248569869,432,77,0
7772.722363661043,306,87,0
8623.407706845306,909,25,0
3145.61621225748,527,92,0
5384.846826585391,53,58,0
8402.679703607606,940,75,0
9894.616798340914,520,33,0
8896.297917327194,330,88,0
3720.9579536175243,558,66,0
1959.7135070143177,325,30,0
4899.031448691821,114,81,0
7418.998103842062,147,34,0
4930.765016825443,166,86,0
4836.976824503548,379,69,0
8383.921906607187,139,48,0
3620.423752881192,629,40,0
8599.34880136834,299,51,0
4073.979961507718,276,80,0
3289.048725726611,916,13,0
4545.359212884993,789,90,0
7626.845117161935,850,31,0
1268.760258361303,825,39,0
1972.2279665614537,178,63,0
9514.93380837429,842,48,0
1763.1613575397603,354,87,0
5681.595906131235,154,48,0
5797.351521952759,926,61,0
4901.348375881946,201,12,0
6451.005033282418,878,78,0
2305.9689907182083,115,56,0
5531.096055089714,671,18,0
3728.0108199165024,554,27,0
6620.055923695599,759,28,0
1420.8231982977632,68,82,0
5713.065394226368,445,80,0
1860.8508502794039,445,52,0
2793.6442005192134,326,16,0
2194.9109052325966,846,77,0
1836.549420889483,708,58,0
8258.852406091064,602,93,0
2864.2186009322945,623,9,0
9271.966580825849,880,26,0
9699.565988198457,359,28,0
5716.8920946716025,145,77,0
1438.5812154306068,275,36,0
3751.736951362017,509,9,0
7979.345310848658,179,47,0
3680.233379683734,753,78,0
879.3020108448595,838,51,0
5572.281260172597,831,76,0
8452.757306445388,477,57,0
7961.304607563588,843,32,0
1759.480169902229,976,67,0
6730.918497980542,414,57,0
2212.8375917221147,153,54,0
2189.8932701762005,104,16,0
8741.9770153188,75,62,1
2504.1928378748994,128,84,0
2639.8409917149315,711,96,0
16.52737370538255,666,56,0
8707.983650913922,568,23,0
7928.022183959256,790,17,0
6277.016061555873,345,80,0
7505.154981749034,531,38,0
1528.965188570673,159,72,0
4588.652709929878,538,83,0
3518.681679614321,426,30,0
946.8274973075947,681,58,0
4866.443547297092,996,98,0
9208.189106922928,23,78,1
410.19059931643784,47,22,0
2921.694525803001,525,17,0
2083.3339526949776,729,15,0
2389.085070120306,834,48,0
9085.26117327496,706,32,0
4686.009851800558,144,77,0
4668.33113526879,585,85,0
7608.15066812827,668,40,0
1553.3771180092087,589,97,0
4877.7808874595075,419,57,0
4305.5522890693865,681,58,0
5973.137798561094,973,91,0
9995.581455471882,799,99,0
7696.79445187965,85,16,1
3984.678373144098,416,28,0
8277.25499221773,694,98,0
1715.376549491677,482,1,0
314.33222622651164,456,41,0
2052.4392409180878,827,48,0
3410.711445581454,297,31,0
5110.701767021003,112,36,0
6155.140114006586,962,33,0
9106.951114972073,230,33,0
5103.441555409072,96,82,0
5017.743689811036,950,23,0
511.9276681315915,680,60,0
358.76641103567584,378,87,0
5516.088019544557,156,79,0
4387.4043463509615,421,90,0
8393.412145853183,105,30,0
1615.1890512713333,705,89,0
259.4669045493255,330,45,0
4495.897291621957,439,80,0
2382.4107819550522,132,39,0
505.6475896549861,867,45,0
7248.736885607813,382,78,0
1124.8140695729023,138,81,0
6087.1118050776395,943,12,0
2817.6870041672228,843,93,0
1743.22554304667,270,32,0
3803.7177139639816,550,56,0
8016.443304467307,396,24,0
3927.014833276681,557,13,0
7510.188795618446,913,20,0
1263.6081050235155,464,79,0
7729.98648245414,675,56,0
2376.96391581742,450,53,0
6777.157367589839,331,68,0
5662.157732861553,253,54,0
9292.155724944756,681,34,0
3879.351954573387,963,28,0
670.9902364560601,285,50,0
201.3633006570165,274,2,0
8270.317024117803,20,94,1
5252.109020237707,239,26,0
7754.688077831143,270,51,0
2351.9117441150315,418,47,0
3457.386617677205,945,26,0
310.7376833910762,310,84,0
9615.30832249538,31,92,1
6682.000387941126,826,84,0
9332.718826715469,104,75,0
2662.3091102164326,682,74,0
6118.521476144352,186,61,0
6788.214683243452,128,23,0
3182.3215055733085,210,37,0
8482.611257806144,414,41,0
9472.143014373476,281,52,0
8849.702625783084,959,83,0
7393.279089634331,253,82,0
2781.872150452291,19,49,0
2823.344260635261,712,27,0
9633.969601255918,732,6,0
112.74211439756337,136,74,0
7163.339232689023,223,66,0
7065.399163927069,3,24,1
6230.6685140884765,963,38,0
9901.187372407789,236,28,0
3125.6755632796153,854,28,0
3406.3189192945492,465,66,0
798.6046354360899,228,61,0
4433.553384071937,913,46,0
2617.8747770861323,654,69,0
3440.433154754666,499,75,0
8347.372184653721,521,74,0
9355.490290139682,702,43,0
1865.4733893318044,862,59,0
3731.3642262191242,917,2,0
9287.019315532787,972,15,0
627.4665222853341,677,37,0
932.6816758326713,992,71,0
1636.2819821702315,139,20,0
5956.176212927478,276,98,0
1513.2179873499147,291,35,0
9681.083050692827,53,34,1
4472.678127312618,687,86,0
5020.164423898163,110,31,0
2474.1195718960107,715,87,0
4714.892921822988,948,19,0
6622.517190043745,648,68,0
7514.259598170887,4,24,1
7541.142146272031,667,84,0
5783.132215813943,684,39,0
9044.554152188633,936,92,0
8175.904394588033,870,54,0
7572.910665839268,47,39,1
565.4991615878016,94,17,0
78.71084257429665,940,19,0
2132.348299182775,560,48,0
6638.600703195389,752,35,0
4117.862913936633,859,32,0
4030.0385304001243,213,47,0
8847.023013413842,436,47,0
8956.67285283707,852,64,0
9092.660887895321,508,46,0
3145.6419843851227,836,35,0
6913.647569265225,651,94,0
2723.615480930953,205,17,0
1914.1922324137533,381,42,0
1854.4782489002184,73,29,0
3427.6551324273046,516,70,0
4305.276621600419,76,17,0
8311.182218840133,841,81,0
1207.712023792394,77,14,0
7351.909215474993,816,24,0
5319.234592751161,768,57,0
2886.5739733331648,410,50,0
4933.2676494829175,614,57,0
3006.421277072456,106,61,0
5964.858732830677,845,39,0
4344.100789323889,551,55,0
1652.4112354979986,476,96,0
1174.6649148114102,826,36,0
5471.4898639005805,275,37,0
9025.106202528174,88,14,1
3446.1372887112784,723,27,0
7332.671071154006,881,83,0
6590.026935848272,77,31,0
9316.233593951716,77,73,1
8211.600362818417,442,81,0
5670.386536465575,540,83,0
6573.734677358732,245,44,0
8984.880801174508,578,68,0
4001.1926580234785,778,48,0
3274.679111519196,382,57,0
118.00272551561143,982,75,0
8267.245231172728,717,22,0
8011.797197029615,570,4,0
1053.5006358205123,713,81,0
5772.805237515676,737,72,0
4645.177164687205,142,46,0
1195.9038641360235,893,59,0
9805.876588336629,368,34,0
2154.811915758921,84,11,0
681.6694591047059,143,31,0
5952.525321224077,352,11,0
7391.278104558996,545,56,0
334.1100260113978,913,38,0
6590.589210882951,152,21,0
5327.59584075503,158,94,0
1041.6174386617336,446,10,0
1733.513530694157,653,26,0
5684.063230187644,958,91,0
2970.612558997751,763,8,0
9383.774129226647,303,8,0
8189.214892545668,624,60,0
9835.836393071493,656,72,0
2604.1116811146358,450,34,0
9697.53909165179,721,16,0
4318.026359217663,224,13,0
3481.712765184409,43,87,0
512.9917744238389,264,76,0
537.1249260174302,756,91,0
6923.19244690708,3,22,0
4584.710654395939,637,96,0
2272.951044100696,268,27,0
6143.563360189074,596,64,0
2536.0526013186104,16,2,0
5780.541225900782,334,97,0
3598.4953823570763,464,26,0
8237.286743852072,59,92,1
8208.754646060126,177,83,0
4778.730477242789,63,69,0
3514.682902256806,958,97,0
3631.9723676253543,561,84,0
8059.088111425497,307,30,0
3288.5130331481437,246,8,0
2098.5031433313916,289,38,0
856.0365353343152,798,61,0
4672.2642776352395,955,81,0
4826.4996682092205,332,65,0
8410.678016925043,527,67,0
2220.174577496179,850,46,0
3816.1028239473153,255,90,0
8085.9733315479725,604,95,0
8237.999871382246,510,72,0
3852.2646490278944,791,43,0
4596.648992633942,718,59,0
3039.8260495843365,606,46,0
9326.223235408928,737,72,0
1195.2512197583874,813,35,0
9338.156735784685,830,39,0
6841.825853835079,463,92,0
5320.405805340444,199,51,0
336.26401723711376,271,4,0
4761.205956301863,746,80,0
4083.4035689772954,558,77,0
1620.5759316314743,64,84,0
6567.531938971562,230,51,0
9711.797564609175,942,5,0
5626.266222534606,952,55,0
7150.385231675019,249,20,0
693.8200211345077,246,24,0
4182.493288211777,940,36,0
1172.4212667933139,587,34,0
6131.830397009739,157,54,0
9385.436760559405,735,34,0
6621.159547391669,702,83,0
777.262452661071,985,17,0
3553.1153878009777,564,5,0
5511.127160614107,950,89,0
4038.0454837711895,88,18,0
8338.103664646971,313,55,0
8148.563337052792,851,53,0
6122.191890831182,66,50,0
3740.8448718757254,662,72,0
2560.810373894809,20,91,0
1067.6844389491619,33,79,0
3555.427858030675,840,45,0
4137.593446905118,793,13,0
6761.471021789695,558,16,0
6585.016644732759,73,86,0
710.3803150161569,866,84,0
3958.6405611572663,825,13,0
1825.9708835014455,343,20,0
1576.558926114889,133,66,0
8274.748475875087,55,99,1
428.73301499541276,61,47,0
4197.636930262192,857,19,0
1690.3545211075168,520,45,0
8794.508854627955,272,37,0
5574.834727617601,246,54,0
2321.492557404712,176,6,0
5029.2485987921,628,14,0
7317.548733434127,317,4,0
9581.598909105143,783,86,0
2212.2555824117353,705,55,0
8862.955903572158,662,34,0
9343.698100533227,131,27,0
9165.041239875341,102,7,0
6357.78942505048,310,3,0
6301.90833780273,782,47,0
4038.0742255063897,292,97,0
7526.454844214841,722,2,0
5317.62724332581,495,80,0
6777.6063315706615,361,25,0
4290.294459449467,338,60,0
7317.649675790959,579,79,0
8246.470460869445,10,24,1
1472.898203462133,49,15,0
8330.967858586539,487,95,0
5407.562352585169,623,14,0
8448.21243181134,321,54,0
4318.704046346736,731,78,0
3796.61444897652,569,6,0
9151.456717847052,795,78,0
2519.180982808529,971,81,0
8443.681129608569,625,18,0
4845.365519368947,133,20,0
5145.8134710870845,583,62,0
3091.5981320799456,83,81,0
5734.691584183966,57,80,0
3258.859850799351,376,40,0
402.3014482741066,349,39,0
2727.266067390117,271,52,0
73.72664363184089,483,32,0
9783.764322697998,111,73,0
9657.814626099278,869,27,0
3957.6014217483275,887,52,0
7286.424834853064,76,97,1
3464.6029231201455,158,63,0
6714.220639288901,532,74,0
8056.246130029331,933,63,0
9468.094884475486,643,17,0
4008.1206357382234,329,49,0
7835.146849730916,122,81,0
2666.6252218148666,41,82,0
9903.419714898548,167,23,0
267.43829165586794,922,98,0
6039.2527769461985,642,72,0
6598.464756696758,23,13,0
6883.575115170547,279,23,0
1212.6719121029992,763,57,0
9385.912536896572,469,62,0
